ledger_public_id,settlement_public_id,group_size,relationship_type_candidate,is_potential_one_to_many,is_potential_many_to_one,abs_amount_diff,relative_amount_diff,amount_ratio,date_diff_days,vendor_levenshtein_similarity,vendor_jaro_winkler_similarity,vendor_token_sort_similarity,vendor_token_set_similarity,vendor_exact_normalized_match,vendor_embedding_cosine_similarity,reference_exact_match,reference_substring_overlap,reference_similarity,description_embedding_cosine_similarity,reference_missing_ledger,reference_missing_settlement,reference_both_missing,candidate_count_for_ledger,candidate_count_for_settlement,competing_candidate_count
LED-000130,STL-000284-0|STL-000450-0|STL-000536-0,3,one_to_many,1,0,377.43,0.002878,1.002878,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.421332,0,0,0,63,87,148
LED-000130,STL-000450-0|STL-000536-0|STL-000545-0,3,one_to_many,1,0,618.48,0.004716,1.004716,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.192879,0,0,0,63,87,148
LED-000132,STL-000005-0|STL-000210-1,2,one_to_many,1,0,3480.39,0.014592,0.985408,4,0.363636,0.594883,0.363636,0.363636,0,0.053838,0,0,0.230769,0.196116,0,0,0,17,37,52
LED-000132,STL-000005-0|STL-000210-2,2,one_to_many,1,0,2490.64,0.010442,0.989558,4,0.363636,0.594883,0.363636,0.363636,0,0.053838,0,0,0.230769,0.196116,0,0,0,17,30,45
LED-000132,STL-000005-0|STL-000546-0,2,one_to_many,1,0,5858.62,0.024563,1.024563,4,0.363636,0.614792,0.4,0.4,0,0.053838,0,0,0.230769,0.707107,0,0,0,17,48,63
LED-000132,STL-000193-0|STL-000480-0,2,one_to_many,1,0,5487.84,0.023008,1.023008,4,0.5,0.6881,0.388889,0.388889,0,0.062622,0,0,0.307692,0.244949,0,0,0,17,20,35
LED-000132,STL-000017-0|STL-000025-0|STL-000480-0,3,one_to_many,1,0,2175.1,0.009119,1.009119,4,0.692308,0.905882,0.692308,0.714286,0,0.68313,0,0,0.307692,0.244949,0,0,0,17,24,39
LED-000132,STL-000025-0|STL-000193-0|STL-000210-1,3,one_to_many,1,0,4946.58,0.020739,1.020739,4,0.352941,0.592157,0.352941,0.333333,0,0.0,0,0,0.230769,0.244949,0,0,0,17,37,52
LED-000132,STL-000025-0|STL-000193-0|STL-000210-2,3,one_to_many,1,0,5936.33,0.024889,1.024889,4,0.352941,0.592157,0.352941,0.333333,0,0.0,0,0,0.230769,0.244949,0,0,0,17,30,45
LED-000132,STL-000117-0|STL-000210-1|STL-000480-0,3,one_to_many,1,0,2820.65,0.011826,0.988174,4,0.5,0.6881,0.388889,0.388889,0,0.062622,0,0,0.307692,0.244949,0,0,0,17,37,52
LED-000132,STL-000117-0|STL-000210-2|STL-000480-0,3,one_to_many,1,0,1830.9,0.007676,0.992324,4,0.5,0.6881,0.388889,0.388889,0,0.062622,0,0,0.307692,0.244949,0,0,0,17,30,45
LED-000132,STL-000210-0|STL-000210-1|STL-000261-0,3,one_to_many,1,0,220.39,0.000924,1.000924,4,0.333333,0.30112,0.333333,0.333333,0,0.0,0,0,0.307692,0.255841,0,0,0,17,37,52
LED-000132,STL-000210-0|STL-000210-2|STL-000261-0,3,one_to_many,1,0,1210.14,0.005074,1.005074,4,0.333333,0.30112,0.333333,0.333333,0,0.0,0,0,0.307692,0.255841,0,0,0,17,37,52
LED-000132,STL-000210-0|STL-000476-0|STL-000546-0,3,one_to_many,1,0,4970.67,0.02084,0.97916,4,0.355556,0.614792,0.4,0.4,0,0.04714,0,0,0.230769,0.707107,0,0,0,17,48,63
LED-000132,STL-000210-1|STL-000261-0|STL-000546-0,3,one_to_many,1,0,1286.61,0.005394,0.994606,4,0.355556,0.614792,0.4,0.4,0,0.04714,0,0,0.307692,0.707107,0,0,0,17,48,63
LED-000132,STL-000210-2|STL-000261-0|STL-000546-0,3,one_to_many,1,0,296.86,0.001245,0.998755,4,0.355556,0.614792,0.4,0.4,0,0.04714,0,0,0.307692,0.707107,0,0,0,17,48,63
LED-000133,STL-000109-0|STL-000542-0,2,one_to_many,1,0,241.56,0.001512,0.998488,1,0.272727,0.549891,0.272727,0.272727,0,0.104828,0,0,0.307692,0.227921,0,0,0,19,45,62
LED-000133,STL-000133-0|STL-000133-1,2,one_to_many,1,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.358249,0,0,0,19,54,71
LED-000133,STL-000133-0|STL-000553-0,2,one_to_many,1,0,3132.05,0.019608,0.980392,0,0.875,0.955556,0.875,0.875,0,0.676123,1,1,1.0,0.213201,0,0,0,19,54,71
LED-000133,STL-000377-1|STL-000407-0,2,one_to_many,1,0,2647.29,0.016573,1.016573,1,0.133333,0.425926,0.133333,0.133333,0,0.0,0,0,0.230769,0.246183,0,0,0,19,74,91
LED-000133,STL-000407-0|STL-000546-0,2,one_to_many,1,0,1667.71,0.010441,0.989559,2,0.216216,0.511376,0.27027,0.27027,0,0.0,0,0,0.230769,0.246183,0,0,0,19,48,65
LED-000133,STL-000109-0|STL-000133-0|STL-000546-0,3,one_to_many,1,0,1104.2,0.006913,1.006913,2,0.875,0.955556,0.875,0.875,0,0.676123,1,1,1.0,0.246183,0,0,0,19,54,71
LED-000133,STL-000133-1|STL-000377-0|STL-000546-0,3,one_to_many,1,0,451.62,0.002827,1.002827,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.358249,0,0,0,19,57,74
LED-000133,STL-000133-1|STL-000377-2|STL-000546-0,3,one_to_many,1,0,148.99,0.000933,0.999067,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.358249,0,0,0,19,74,91
LED-000133,STL-000377-0|STL-000377-1|STL-000553-0,3,one_to_many,1,0,1634.57,0.010233,1.010233,1,0.631579,0.755556,0.631579,0.631579,0,0.358569,0,0,0.230769,0.246183,0,0,0,19,74,91
LED-000133,STL-000377-0|STL-000377-2|STL-000542-0,3,one_to_many,1,0,2586.97,0.016196,1.016196,1,0.230769,0.549891,0.153846,0.153846,0,0.109109,0,0,0.307692,0.246183,0,0,0,19,74,91
LED-000133,STL-000377-0|STL-000546-0|STL-000553-0,3,one_to_many,1,0,2680.43,0.016781,0.983219,2,0.631579,0.755556,0.631579,0.631579,0,0.358569,0,0,0.230769,0.246183,0,0,0,19,57,74
LED-000133,STL-000377-1|STL-000377-2|STL-000553-0,3,one_to_many,1,0,1033.96,0.006473,1.006473,0,0.631579,0.755556,0.631579,0.631579,0,0.358569,0,0,0.230769,0.246183,0,0,0,19,74,91
LED-000133,STL-000377-2|STL-000546-0|STL-000553-0,3,one_to_many,1,0,3281.04,0.020541,0.979459,2,0.631579,0.755556,0.631579,0.631579,0,0.358569,0,0,0.230769,0.246183,0,0,0,19,74,91
LED-000134,STL-000058-0|STL-000228-0,2,one_to_many,1,0,1975.26,0.01161,1.01161,2,0.105263,0.42381,0.105263,0.105263,0,0.0,0,0,0.230769,0.099015,0,0,0,22,47,67
LED-000134,STL-000058-0|STL-000259-0,2,one_to_many,1,0,1732.72,0.010184,0.989816,2,0.222222,0.413333,0.222222,0.222222,0,0.0,0,0,0.230769,0.083992,0,0,0,22,47,67
LED-000134,STL-000106-0|STL-000259-0,2,one_to_many,1,0,2411.62,0.014175,1.014175,3,0.222222,0.335088,0.222222,0.222222,0,0.0,0,0,0.230769,0.090722,0,0,0,22,27,47
LED-000134,STL-000075-0|STL-000160-0,2,one_to_many,1,0,399.29,0.002347,1.002347,3,0.181818,0.455556,0.181818,0.181818,0,0.0,0,0,0.230769,0.157135,0,0,0,22,37,57
LED-000134,STL-000221-0|STL-000259-0,2,one_to_many,1,0,2663.63,0.015656,1.015656,4,0.222222,0.493333,0.222222,0.222222,0,0.0,0,0,0.230769,0.188713,0,0,0,22,25,45
LED-000134,STL-000075-0|STL-000331-0,2,one_to_many,1,0,3863.58,0.022709,1.022709,2,0.222222,0.517949,0.222222,0.222222,0,0.0,0,0,0.230769,0.125988,0,0,0,22,37,57
LED-000134,STL-000075-0|STL-000575-0,2,one_to_many,1,0,2988.64,0.017566,1.017566,0,0.181818,0.455556,0.222222,0.222222,0,0.0,0,0,0.230769,0.68853,0,0,0,22,38,58
LED-000134,STL-000075-0|STL-000582-0,2,one_to_many,1,0,70.51,0.000414,1.000414,0,0.181818,0.485185,0.181818,0.181818,0,0.099015,0,0,0.230769,0.033005,0,0,0,22,44,64
LED-000134,STL-000058-0|STL-000331-0|STL-000404-0,3,one_to_many,1,0,2620.55,0.015403,0.984597,2,0.333333,0.561905,0.333333,0.333333,0,0.0,0,0,0.230769,0.125988,0,0,0,22,48,68
LED-000134,STL-000058-0|STL-000404-0|STL-000575-0,3,one_to_many,1,0,3495.49,0.020546,0.979454,2,0.333333,0.561905,0.333333,0.333333,0,0.0,0,0,0.230769,0.68853,0,0,0,22,48,68
LED-000134,STL-000106-0|STL-000160-0|STL-000404-0,3,one_to_many,1,0,1940.5,0.011406,0.988594,3,0.333333,0.561905,0.333333,0.333333,0,0.0,0,0,0.230769,0.157135,0,0,0,22,48,68
LED-000134,STL-000075-0|STL-000106-0|STL-000221-0,3,one_to_many,1,0,2915.56,0.017137,0.982863,4,0.2,0.493333,0.2,0.2,0,0.0,0,0,0.230769,0.188713,0,0,0,22,37,57
LED-000134,STL-000106-0|STL-000331-0|STL-000404-0,3,one_to_many,1,0,1523.79,0.008956,1.008956,3,0.333333,0.561905,0.333333,0.333333,0,0.0,0,0,0.230769,0.125988,0,0,0,22,48,68
LED-000134,STL-000106-0|STL-000404-0|STL-000575-0,3,one_to_many,1,0,648.85,0.003814,1.003814,3,0.333333,0.561905,0.333333,0.333333,0,0.0,0,0,0.230769,0.68853,0,0,0,22,48,68
LED-000134,STL-000106-0|STL-000404-0|STL-000582-0,3,one_to_many,1,0,2269.28,0.013338,0.986662,3,0.333333,0.561905,0.333333,0.333333,0,0.099015,0,0,0.230769,0.090722,0,0,0,22,48,68
LED-000134,STL-000160-0|STL-000221-0|STL-000404-0,3,one_to_many,1,0,1688.49,0.009925,0.990075,4,0.333333,0.561905,0.333333,0.333333,0,0.0,0,0,0.230769,0.188713,0,0,0,22,48,68
LED-000134,STL-000221-0|STL-000331-0|STL-000404-0,3,one_to_many,1,0,1775.8,0.010438,1.010438,4,0.333333,0.561905,0.333333,0.333333,0,0.0,0,0,0.230769,0.188713,0,0,0,22,48,68
LED-000134,STL-000221-0|STL-000404-0|STL-000575-0,3,one_to_many,1,0,900.86,0.005295,1.005295,4,0.333333,0.561905,0.333333,0.333333,0,0.0,0,0,0.230769,0.68853,0,0,0,22,48,68
LED-000134,STL-000221-0|STL-000404-0|STL-000582-0,3,one_to_many,1,0,2017.27,0.011857,0.988143,4,0.333333,0.561905,0.333333,0.333333,0,0.099015,0,0,0.230769,0.188713,0,0,0,22,48,68
LED-000135,STL-000258-0|STL-000325-0,2,one_to_many,1,0,742.7,0.006719,0.993281,2,0.285714,0.527778,0.30303,0.30303,0,0.08165,0,0,0.230769,0.212814,0,0,0,43,56,97
LED-000135,STL-000389-1|STL-000461-0,2,one_to_many,1,0,541.63,0.0049,1.0049,2,0.296296,0.562719,0.296296,0.296296,0,0.099015,0,0,0.230769,0.73721,0,0,0,43,54,95
LED-000135,STL-000389-1|STL-000511-0,2,one_to_many,1,0,2561.95,0.023176,1.023176,4,0.296296,0.562719,0.296296,0.296296,0,0.099015,0,0,0.230769,0.73721,0,0,0,43,54,95
LED-000135,STL-000389-2|STL-000593-0,2,one_to_many,1,0,2688.34,0.024319,0.975681,4,0.296296,0.562719,0.296296,0.296296,0,0.099015,0,0,0.230769,0.170251,0,0,0,43,65,106
LED-000135,STL-000123-0|STL-000325-0|STL-000593-0,3,one_to_many,1,0,2110.27,0.01909,0.98091,2,0.285714,0.527778,0.285714,0.285714,0,0.0,0,0,0.384615,0.29794,0,0,0,43,56,97
LED-000135,STL-000255-1|STL-000325-0|STL-000389-1,3,one_to_many,1,0,2010.23,0.018185,0.981815,3,0.296296,0.562719,0.296296,0.296296,0,0.099015,0,0,0.230769,0.73721,0,0,0,43,57,98
LED-000135,STL-000258-0|STL-000325-0|STL-000568-0,3,one_to_many,1,0,178.0,0.00161,1.00161,4,0.285714,0.527778,0.30303,0.30303,0,0.08165,0,0,0.230769,0.212814,0,0,0,43,84,125
LED-000135,STL-000306-0|STL-000325-0|STL-000593-0,3,one_to_many,1,0,698.14,0.006316,1.006316,4,0.294118,0.604701,0.352941,0.352941,0,0.0,0,0,0.230769,0.688062,0,0,0,43,66,107
LED-000135,STL-000381-0|STL-000389-0|STL-000389-1,3,one_to_many,1,0,1199.19,0.010848,1.010848,2,0.296296,0.604701,0.352941,0.352941,0,0.099015,0,0,0.230769,0.73721,0,0,0,43,54,95
LED-000135,STL-000389-1|STL-000461-0|STL-000568-0,3,one_to_many,1,0,1462.33,0.013229,1.013229,4,0.296296,0.562719,0.296296,0.296296,0,0.099015,0,0,0.230769,0.73721,0,0,0,43,84,125
LED-000135,STL-000389-2|STL-000568-0|STL-000593-0,3,one_to_many,1,0,1767.64,0.01599,0.98401,4,0.296296,0.562719,0.296296,0.296296,0,0.099015,0,0,0.230769,0.212814,0,0,0,43,84,125
LED-000137,STL-000101-0|STL-000412-0,2,one_to_many,1,0,4745.42,0.024781,1.024781,3,0.235294,0.414286,0.117647,0.117647,0,0.0,0,0,0.230769,0.677672,0,0,0,29,47,74
LED-000137,STL-000147-0|STL-000509-0,2,one_to_many,1,0,1763.82,0.009211,1.009211,4,0.222222,0.539869,0.222222,0.222222,0,0.08165,0,0,0.384615,0.255377,0,0,0,29,79,106
LED-000137,STL-000149-0|STL-000561-0,2,one_to_many,1,0,1907.95,0.009964,0.990036,1,0.275862,0.527485,0.333333,0.333333,0,0.0,0,0,0.230769,0.098295,0,0,0,29,60,87
LED-000137,STL-000196-0|STL-000561-0,2,one_to_many,1,0,1619.62,0.008458,0.991542,4,0.275862,0.527485,0.275862,0.275862,0,0.065938,0,0,0.307692,0.098295,0,0,0,29,89,116
LED-000137,STL-000289-0|STL-000465-0,2,one_to_many,1,0,2691.48,0.014055,0.985945,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.307692,0.227508,0,0,0,29,85,112
LED-000137,STL-000369-0|STL-000412-0,2,one_to_many,1,0,434.03,0.002267,1.002267,0,0.228571,0.52,0.342857,0.342857,0,0.0,0,0,0.230769,0.652753,0,0,0,29,29,56
LED-000137,STL-000147-0|STL-000149-0|STL-000289-0,3,one_to_many,1,0,1612.64,0.008421,0.991579,3,0.275862,0.527485,0.333333,0.333333,0,0.0,0,0,0.384615,0.255377,0,0,0,29,85,112
LED-000137,STL-000147-0|STL-000196-0|STL-000289-0,3,one_to_many,1,0,1324.31,0.006916,0.993084,4,0.275862,0.527485,0.275862,0.275862,0,0.065938,0,0,0.384615,0.255377,0,0,0,29,89,116
LED-000137,STL-000149-0|STL-000196-0|STL-000376-0,3,one_to_many,1,0,3140.87,0.016402,0.983598,4,0.421053,0.614815,0.333333,0.333333,0,0.065938,0,0,0.307692,0.127688,0,0,0,29,89,116
LED-000137,STL-000149-0|STL-000246-0|STL-000472-0,3,one_to_many,1,0,2360.14,0.012325,1.012325,4,0.228571,0.502222,0.333333,0.333333,0,0.069007,0,0,0.0,0.652753,0,1,0,29,83,110
LED-000137,STL-000149-0|STL-000289-0|STL-000564-0,3,one_to_many,1,0,3950.24,0.020629,1.020629,3,0.275862,0.527485,0.333333,0.333333,0,0.0,0,0,0.307692,0.227508,0,0,0,29,85,112
LED-000137,STL-000149-0|STL-000412-0|STL-000509-0,3,one_to_many,1,0,3090.31,0.016138,1.016138,4,0.222222,0.539869,0.333333,0.333333,0,0.08165,0,0,0.384615,0.182006,0,0,0,29,79,106
LED-000137,STL-000149-0|STL-000439-0|STL-000564-0,3,one_to_many,1,0,2049.57,0.010703,0.989297,3,0.171429,0.433333,0.333333,0.333333,0,0.0,0,0,0.230769,0.136505,0,0,0,29,81,108
LED-000137,STL-000149-0|STL-000439-0|STL-000585-0,3,one_to_many,1,0,796.89,0.004161,0.995839,3,0.216216,0.516049,0.333333,0.333333,0,0.065938,0,0,0.230769,0.098295,0,0,0,29,81,108
LED-000137,STL-000196-0|STL-000246-0|STL-000472-0,3,one_to_many,1,0,2648.47,0.013831,1.013831,4,0.228571,0.516049,0.263158,0.263158,0,0.069007,0,0,0.307692,0.652753,0,0,0,29,89,116
LED-000137,STL-000196-0|STL-000289-0|STL-000564-0,3,one_to_many,1,0,4238.57,0.022134,1.022134,4,0.275862,0.527485,0.275862,0.275862,0,0.065938,0,0,0.307692,0.227508,0,0,0,29,89,116
LED-000137,STL-000196-0|STL-000412-0|STL-000509-0,3,one_to_many,1,0,3378.64,0.017644,1.017644,4,0.222222,0.539869,0.222222,0.222222,0,0.08165,0,0,0.384615,0.182006,0,0,0,29,89,116
LED-000137,STL-000196-0|STL-000439-0|STL-000564-0,3,one_to_many,1,0,1761.24,0.009197,0.990803,4,0.216216,0.516049,0.285714,0.285714,0,0.065938,0,0,0.307692,0.136505,0,0,0,29,89,116
LED-000137,STL-000196-0|STL-000439-0|STL-000585-0,3,one_to_many,1,0,508.56,0.002656,0.997344,4,0.216216,0.516049,0.285714,0.285714,0,0.065938,0,0,0.307692,0.098295,0,0,0,29,89,116
LED-000137,STL-000246-0|STL-000289-0|STL-000564-0,3,one_to_many,1,0,1697.85,0.008866,0.991134,4,0.275862,0.527485,0.275862,0.275862,0,0.0,0,0,0.307692,0.652753,0,0,0,29,85,112
LED-000137,STL-000246-0|STL-000289-0|STL-000585-0,3,one_to_many,1,0,445.17,0.002325,0.997675,4,0.275862,0.527485,0.275862,0.275862,0,0.065938,0,0,0.307692,0.652753,0,0,0,29,85,112
LED-000137,STL-000246-0|STL-000412-0|STL-000509-0,3,one_to_many,1,0,2557.78,0.013357,0.986643,4,0.222222,0.539869,0.263158,0.263158,0,0.08165,0,0,0.384615,0.652753,0,0,0,29,83,110
LED-000137,STL-000246-0|STL-000439-0|STL-000465-0,3,one_to_many,1,0,831.49,0.004342,1.004342,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.652753,0,0,0,29,83,110
LED-000137,STL-000246-0|STL-000345-0|STL-000509-0,3,one_to_many,1,0,2368.5,0.012369,1.012369,4,0.888889,0.96,0.888889,0.888889,0,0.782624,0,0,0.384615,0.652753,0,0,0,29,83,110
LED-000137,STL-000369-0|STL-000439-0|STL-000509-0,3,one_to_many,1,0,1563.11,0.008163,1.008163,4,0.228571,0.539869,0.342857,0.342857,0,0.08165,0,0,0.384615,0.652753,0,0,0,29,81,108
LED-000138,STL-000176-0|STL-000189-0,2,one_to_many,1,0,2387.05,0.02427,0.97573,2,0.294118,0.549145,0.294118,0.294118,0,0.062017,0,0,0.307692,0.147442,0,0,0,54,67,119
LED-000138,STL-000176-1|STL-000189-0,2,one_to_many,1,0,1885.23,0.019167,1.019167,2,0.294118,0.549145,0.294118,0.294118,0,0.0,0,0,0.307692,0.255377,0,0,0,54,67,119
LED-000138,STL-000176-2|STL-000182-0,2,one_to_many,1,0,1788.03,0.018179,0.981821,2,0.325581,0.514077,0.372093,0.352941,0,0.065372,0,0,0.230769,0.699379,0,0,0,54,75,127
LED-000138,STL-000284-0|STL-000584-0,2,one_to_many,1,0,828.22,0.008421,0.991579,2,0.242424,0.491758,0.242424,0.242424,0,0.087706,0,0,0.230769,0.638915,0,0,0,54,65,117
LED-000138,STL-000545-0|STL-000584-0,2,one_to_many,1,0,587.17,0.00597,0.99403,2,0.4,0.558817,0.4,0.4,0,0.087706,0,0,0.230769,0.688062,0,0,0,54,67,119
LED-000138,STL-000012-0|STL-000284-0|STL-000545-2,3,one_to_many,1,0,627.55,0.00638,1.00638,2,0.4,0.591042,0.4,0.4,0,0.047565,0,0,0.307692,0.688062,0,0,0,54,73,125
LED-000138,STL-000012-0|STL-000545-0|STL-000545-2,3,one_to_many,1,0,868.6,0.008831,1.008831,2,0.4,0.591042,0.4,0.4,0,0.047565,0,0,0.307692,0.688062,0,0,0,54,73,125
LED-000138,STL-000176-0|STL-000182-0|STL-000536-0,3,one_to_many,1,0,2178.37,0.022148,0.977852,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.699379,0,0,0,54,87,139
LED-000138,STL-000176-0|STL-000284-0|STL-000545-2,3,one_to_many,1,0,1066.44,0.010843,1.010843,2,0.4,0.558817,0.4,0.4,0,0.062017,0,0,0.230769,0.688062,0,0,0,54,73,125
LED-000138,STL-000176-0|STL-000545-0|STL-000545-1,3,one_to_many,1,0,2250.93,0.022886,0.977114,2,0.4,0.558817,0.4,0.4,0,0.062017,0,0,0.230769,0.688062,0,0,0,54,79,131
LED-000138,STL-000176-0|STL-000545-0|STL-000545-2,3,one_to_many,1,0,1307.49,0.013293,1.013293,2,0.4,0.558817,0.4,0.4,0,0.062017,0,0,0.230769,0.688062,0,0,0,54,73,125
LED-000138,STL-000176-1|STL-000182-0|STL-000536-0,3,one_to_many,1,0,2093.91,0.021289,1.021289,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.699379,0,0,0,54,87,139
LED-000138,STL-000176-1|STL-000284-0|STL-000545-1,3,one_to_many,1,0,1780.3,0.018101,1.018101,2,0.4,0.558817,0.4,0.4,0,0.047565,0,0,0.230769,0.255377,0,0,0,54,79,131
LED-000138,STL-000176-1|STL-000499-0|STL-000536-0,3,one_to_many,1,0,1014.64,0.010316,1.010316,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.255377,0,0,0,54,87,139
LED-000138,STL-000176-1|STL-000545-0|STL-000545-1,3,one_to_many,1,0,2021.35,0.020551,1.020551,2,0.4,0.558817,0.4,0.4,0,0.047565,0,0,0.230769,0.688062,0,0,0,54,79,131
LED-000138,STL-000176-1|STL-000545-1|STL-000545-2,3,one_to_many,1,0,2042.66,0.020768,0.979232,2,0.4,0.558817,0.4,0.4,0,0.047565,0,0,0.230769,0.688062,0,0,0,54,79,131
LED-000138,STL-000176-2|STL-000545-1|STL-000545-2,3,one_to_many,1,0,1725.02,0.017539,1.017539,2,0.4,0.558817,0.4,0.4,0,0.065372,0,0,0.230769,0.688062,0,0,0,54,79,131
LED-000138,STL-000182-0|STL-000189-0|STL-000284-0,3,one_to_many,1,0,2473.31,0.025147,1.025147,2,0.325581,0.549145,0.372093,0.352941,0,0.0,0,0,0.307692,0.699379,0,0,0,54,75,127
LED-000138,STL-000182-0|STL-000189-0|STL-000545-2,3,one_to_many,1,0,1349.65,0.013722,0.986278,2,0.4,0.558817,0.4,0.4,0,0.047565,0,0,0.307692,0.699379,0,0,0,54,75,127
LED-000138,STL-000189-0|STL-000284-0|STL-000499-0,3,one_to_many,1,0,1394.04,0.014173,1.014173,3,0.592593,0.677839,0.555556,0.631579,0,0.50128,0,0,0.307692,0.147442,0,0,0,54,70,122
LED-000138,STL-000189-0|STL-000499-0|STL-000545-0,3,one_to_many,1,0,1635.09,0.016624,1.016624,3,0.592593,0.677839,0.555556,0.631579,0,0.50128,0,0,0.307692,0.688062,0,0,0,54,70,122
LED-000138,STL-000536-0|STL-000545-1|STL-000584-0,3,one_to_many,1,0,559.98,0.005693,0.994307,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.638915,0,0,0,54,87,139
LED-000139,STL-000118-0|STL-000188-0,2,one_to_many,1,0,1007.65,0.0043,0.9957,2,0.137931,0.581197,0.137931,0.137931,0,0.0,0,0,0.230769,0.742308,0,0,0,42,68,108
LED-000139,STL-000138-0|STL-000152-0,2,one_to_many,1,0,3989.51,0.017023,1.017023,4,0.16,0.60101,0.24,0.24,0,0.0,0,0,0.230769,0.192879,0,0,0,42,59,99
LED-000139,STL-000152-0|STL-000263-0,2,one_to_many,1,0,2603.25,0.011108,1.011108,1,0.16,0.60101,0.24,0.24,0,0.0,0,0,0.230769,0.388922,0,0,0,42,59,99
LED-000139,STL-000152-0|STL-000598-0,2,one_to_many,1,0,582.37,0.002485,1.002485,0,0.25,0.60101,0.375,0.375,0,0.0,0,0,0.230769,0.192879,0,0,0,42,67,107
LED-000139,STL-000189-0|STL-000220-0,2,one_to_many,1,0,2878.7,0.012283,0.987717,4,0.2,0.41358,0.2,0.2,0,0.208514,0,0,0.230769,0.192879,0,0,0,42,51,91
LED-000139,STL-000220-0|STL-000354-0,2,one_to_many,1,0,915.65,0.003907,1.003907,2,0.272727,0.590643,0.2,0.2,0,0.208514,0,0,0.230769,0.742308,0,0,0,42,51,91
LED-000139,STL-000220-0|STL-000358-0,2,one_to_many,1,0,2235.23,0.009538,1.009538,2,0.214286,0.595556,0.214286,0.214286,0,0.208514,0,0,0.230769,0.192879,0,0,0,42,71,111
LED-000139,STL-000354-0|STL-000428-0,2,one_to_many,1,0,2563.67,0.010939,0.989061,2,0.333333,0.590643,0.333333,0.333333,0,0.0,0,0,0.230769,0.742308,0,0,0,42,51,91
LED-000139,STL-000358-0|STL-000428-0,2,one_to_many,1,0,1244.09,0.005308,0.994692,2,0.333333,0.595556,0.333333,0.333333,0,0.2,0,0,0.230769,0.421332,0,0,0,42,71,111
LED-000139,STL-000099-0|STL-000354-1|STL-000417-0,3,one_to_many,1,0,3441.06,0.014683,0.985317,2,0.3,0.614379,0.3,0.3,0,0.0,0,0,0.230769,0.421332,0,0,0,42,61,101
LED-000139,STL-000099-0|STL-000354-1|STL-000598-0,3,one_to_many,1,0,5203.71,0.022204,1.022204,2,0.25,0.470085,0.375,0.375,0,0.0,0,0,0.230769,0.421332,0,0,0,42,67,107
LED-000139,STL-000099-0|STL-000354-2|STL-000417-0,3,one_to_many,1,0,3058.98,0.013052,1.013052,3,0.428571,0.616162,0.3,0.3,0,0.0,0,0,0.230769,0.421332,0,0,0,42,61,101
LED-000139,STL-000118-0|STL-000152-0|STL-000263-0,3,one_to_many,1,0,4796.37,0.020466,1.020466,1,0.16,0.60101,0.24,0.24,0,0.0,0,0,0.230769,0.388922,0,0,0,42,68,108
LED-000139,STL-000118-0|STL-000152-0|STL-000598-0,3,one_to_many,1,0,2775.49,0.011843,1.011843,0,0.25,0.60101,0.375,0.375,0,0.0,0,0,0.230769,0.192879,0,0,0,42,68,108
LED-000139,STL-000118-0|STL-000189-0|STL-000220-0,3,one_to_many,1,0,685.58,0.002925,0.997075,4,0.2,0.581197,0.2,0.2,0,0.208514,0,0,0.230769,0.192879,0,0,0,42,68,108
LED-000139,STL-000118-0|STL-000189-0|STL-000428-0,3,one_to_many,1,0,4164.9,0.017771,0.982229,4,0.333333,0.581197,0.333333,0.333333,0,0.0,0,0,0.230769,0.421332,0,0,0,42,68,108
LED-000139,STL-000118-0|STL-000220-0|STL-000354-0,3,one_to_many,1,0,3108.77,0.013265,1.013265,2,0.272727,0.590643,0.2,0.2,0,0.208514,0,0,0.230769,0.742308,0,0,0,42,68,108
LED-000139,STL-000118-0|STL-000220-0|STL-000354-2,3,one_to_many,1,0,4247.45,0.018123,0.981877,3,0.428571,0.616162,0.2,0.2,0,0.208514,0,0,0.230769,0.421332,0,0,0,42,68,108
LED-000139,STL-000118-0|STL-000220-0|STL-000358-0,3,one_to_many,1,0,4428.35,0.018895,1.018895,2,0.214286,0.595556,0.214286,0.214286,0,0.208514,0,0,0.230769,0.192879,0,0,0,42,71,111
LED-000139,STL-000118-0|STL-000354-0|STL-000428-0,3,one_to_many,1,0,370.55,0.001581,0.998419,2,0.333333,0.590643,0.333333,0.333333,0,0.0,0,0,0.230769,0.742308,0,0,0,42,68,108
LED-000139,STL-000118-0|STL-000358-0|STL-000428-0,3,one_to_many,1,0,949.03,0.004049,1.004049,2,0.333333,0.595556,0.333333,0.333333,0,0.2,0,0,0.230769,0.421332,0,0,0,42,71,111
